Mod:Item:MetaData, Localized Name
thaumicwonders:panacea:1, Enchanted Panacea
thaumicwonders:lethe_water, Lethe Water
tcomplement:materials:0, Stone Bucket
tcomplement:materials:1, Scorched Brick
tcomplement:materials:10, Steel Ingot
tcomplement:materials:20, Steel Nugget
tcomplement:cast:0, Bucket Cast
tcomplement:cast_clay:0, Clay Bucket Cast
tcomplement:edibles:10, Milk Chocolate Ingot
tcomplement:edibles:11, Dark Chocolate Ingot
tcomplement:edibles:20, Milk Chocolate Nugget
tcomplement:edibles:21, Dark Chocolate Nugget
tcomplement:edibles:30, Cocoa Butter
tcomplement:melter:0, Melter
tcomplement:melter:8, Seared Heater
tcomplement:alloy_tank:0, Alloy Tank
tcomplement:manyullyn_helmet, Manyullyn Helmet
tcomplement:manyullyn_chestplate, Manyullyn Chestplate
tcomplement:manyullyn_leggings, Manyullyn Leggings
tcomplement:manyullyn_boots, Manyullyn Boots
tcomplement:knightslime_helmet, Knightslime Helmet
tcomplement:knightslime_chestplate, Knightslime Chestplate
tcomplement:knightslime_leggings, Knightslime Leggings
tcomplement:knightslime_boots, Knightslime Boots
tcomplement:steel_helmet, Steel Helmet
tcomplement:steel_chestplate, Steel Chestplate
tcomplement:steel_leggings, Steel Leggings
tcomplement:steel_boots, Steel Boots
tcomplement:storage:0, Block of Charcoal
tcomplement:storage:1, Block of Steel
tcomplement:high_oven_controller:0, High Oven Controller
tcomplement:scorched_faucet:0, Scorched Faucet
tcomplement:scorched_channel:0, Scorched Channel
tcomplement:scorched_casting:0, Scorched Casting Table
tcomplement:scorched_casting:1, Scorched Casting Basin
tcomplement:high_oven_io:0, Scorched Drain
tcomplement:high_oven_io:1, Scorched Chute
tcomplement:high_oven_io:2, Scorched Duct
tcomplement:scorched_block:0, Scorched Stone
tcomplement:scorched_block:1, Scorched Cobblestone
tcomplement:scorched_block:2, Scorched Paver
tcomplement:scorched_block:3, Scorched Bricks
tcomplement:scorched_block:4, Cracked Scorched Bricks
tcomplement:scorched_block:5, Fancy Scorched Bricks
tcomplement:scorched_block:6, Square Scorched Bricks
tcomplement:scorched_block:7, Scorched Road
tcomplement:scorched_block:8, Scorched Creeperface
tcomplement:scorched_block:9, Triangle Scorched Bricks
tcomplement:scorched_block:10, Small Scorched Bricks
tcomplement:scorched_block:11, Scorched Tiles
tcomplement:scorched_slab:0, Scorched Stone Slab
tcomplement:scorched_slab:1, Scorched Cobblestone Slab
tcomplement:scorched_slab:2, Scorched Paver Slab
tcomplement:scorched_slab:3, Scorched Bricks Slab
tcomplement:scorched_slab:4, Cracked Scorched Bricks Slab
tcomplement:scorched_slab:5, Fancy Scorched Bricks Slab
tcomplement:scorched_slab:6, Square Scorched Bricks Slab
tcomplement:scorched_slab:7, Scorched Road Slab
tcomplement:scorched_slab2:0, Scorched Creeperface Slab
tcomplement:scorched_slab2:1, Triangle Scorched Bricks Slab
tcomplement:scorched_slab2:2, Small Scorched Bricks Slab
tcomplement:scorched_slab2:3, Scorched Tile Slab
tcomplement:scorched_stairs_stone:0, Scorched Stone Stairs
tcomplement:scorched_stairs_cobble:0, Scorched Cobblestone Stairs
tcomplement:scorched_stairs_paver:0, Scorched Paver Stairs
tcomplement:scorched_stairs_brick:0, Scorched Bricks Stairs
tcomplement:scorched_stairs_brick_cracked:0, Cracked Scorched Bricks Stairs
tcomplement:scorched_stairs_brick_fancy:0, Fancy Scorched Bricks Stairs
tcomplement:scorched_stairs_brick_square:0, Square Scorched Bricks Stairs
tcomplement:scorched_stairs_brick_triangle:0, Triangle Scorched Bricks Stairs
tcomplement:scorched_stairs_brick_small:0, Small Scorched Bricks Stairs
tcomplement:scorched_stairs_road:0, Scorched Road Stairs
tcomplement:scorched_stairs_tile:0, Scorched Tile Stairs
tcomplement:scorched_stairs_creeper:0, Scorched Creeperface Stairs
tcomplement:sledge_head:0, Wooden Sledge Hammer Head
tcomplement:sledge_head:0, Stone Sledge Hammer Head
tcomplement:sledge_head:0, Flint Sledge Hammer Head
tcomplement:sledge_head:0, Cactus Sledge Hammer Head
tcomplement:sledge_head:0, Bone Sledge Hammer Head
tcomplement:sledge_head:0, Obsidian Sledge Hammer Head
tcomplement:sledge_head:0, Prismarine Sledge Hammer Head
tcomplement:sledge_head:0, End Sledge Hammer Head
tcomplement:sledge_head:0, Sponge Sledge Hammer Head
tcomplement:sledge_head:0, Firewood Sledge Hammer Head
tcomplement:sledge_head:0, Iron Sledge Hammer Head
tcomplement:sledge_head:0, Pig Iron Sledge Hammer Head
tcomplement:sledge_head:0, Knightslime Sledge Hammer Head
tcomplement:sledge_head:0, Slime Sledge Hammer Head
tcomplement:sledge_head:0, Slime Sledge Hammer Head
tcomplement:sledge_head:0, Magma Slime Sledge Hammer Head
tcomplement:sledge_head:0, Aluminum Brass Sledge Hammer Head
tcomplement:sledge_head:0, Alumite Sledge Hammer Head
tcomplement:sledge_head:0, Netherrack Sledge Hammer Head
tcomplement:sledge_head:0, Cobalt Sledge Hammer Head
tcomplement:sledge_head:0, Ardite Sledge Hammer Head
tcomplement:sledge_head:0, Manyullyn Sledge Hammer Head
tcomplement:sledge_head:0, Bloody Bone Sledge Hammer Head
tcomplement:sledge_head:0, Copper Sledge Hammer Head
tcomplement:sledge_head:0, Bronze Sledge Hammer Head
tcomplement:sledge_head:0, Lead Sledge Hammer Head
tcomplement:sledge_head:0, Silver Sledge Hammer Head
tcomplement:sledge_head:0, Electrum Sledge Hammer Head
tcomplement:sledge_head:0, Steel Sledge Hammer Head
tcomplement:sledge_head:0, Treated Wood Sledge Hammer Head
tcomplement:sledge_head:0, Constantan Sledge Hammer Head
tcomplement:sledge_head:0, Dragon Bone Sledge Hammer Head
tcomplement:sledge_head:0, Desert Myrmex Chitin Sledge Hammer Head
tcomplement:sledge_head:0, Jungle Myrmex Chitin Sledge Hammer Head
tcomplement:sledge_head:0, Fire Dragonsteel Sledge Hammer Head
tcomplement:sledge_head:0, Ice Dragonsteel Sledge Hammer Head
tcomplement:sledge_head:0, Weezer Sledge Hammer Head
tcomplement:sledge_head:0, Boron Sledge Hammer Head
tcomplement:sledge_head:0, Tough Alloy Sledge Hammer Head
tcomplement:sledge_head:0, Hard Carbon Sledge Hammer Head
tcomplement:sledge_head:0, Boron Nitride Sledge Hammer Head
tcomplement:sledge_head:0, Thorium Sledge Hammer Head
tcomplement:sledge_head:0, Uranium Sledge Hammer Head
tcomplement:sledge_head:0, Magnesium Sledge Hammer Head
tcomplement:sledge_head:0, Chocolate Sledge Hammer Head
tcomplement:sledge_hammer, Sledge Hammer
returnoftheancients:itemprimalblade, Primal Blade
returnoftheancients:soul_binder, Soul connection stone
returnoftheancients:portal_compass, Void compass
returnoftheancients:gavno, The subject of debugging
returnoftheancients:boss_trigger_block, Boss trigger block
returnoftheancients:tp_to_home_block, Portal to overworld
returnoftheancients:taint_ancient_stone, Taint ancient stone
returnoftheancients:tp_to_ancient_world_block, Portal to Ancient World
returnoftheancients:ancient_teleport, tile.ancient_teleport.name
returnoftheancients:fire_trap, Incinerator
returnoftheancients:eldritch_trap, Trap
immersiveintelligence:material:0, Advanced Vacuum Tube
immersiveintelligence:material:1, Basic Electronic Component
immersiveintelligence:material:2, Raw Basic Circuit Board
immersiveintelligence:material:3, Etched Basic Circuit Board
immersiveintelligence:material:4, Advanced Electronic Component
immersiveintelligence:material:5, Raw Advanced Circuit Board
immersiveintelligence:material:6, Etched Advanced Circuit Board
immersiveintelligence:material:7, Advanced Circuit Board
immersiveintelligence:material:8, Transistor
immersiveintelligence:material:9, Processor
immersiveintelligence:material:10, Raw Processor Circuit Board
immersiveintelligence:material:11, Etched Processor Circuit Board
immersiveintelligence:material:12, Processor Circuit Board
immersiveintelligence:material:13, Compact Electric Engine
immersiveintelligence:material:14, Advanced Compact Electric Engine
immersiveintelligence:material:15, Empty Punchtape
immersiveintelligence:material:16, RDX Dust
immersiveintelligence:material:17, HMX Dust
immersiveintelligence:material:18, White Phosphorus
immersiveintelligence:material:19, Salt Dust
immersiveintelligence:material:20, Carbon Brush
immersiveintelligence:material:22, Sawdust
immersiveintelligence:material:23, Formaldehyde Dust
immersiveintelligence:material:24, Hexamine Dust
immersiveintelligence:material:25, Wood Pulp
immersiveintelligence:material:26, Treated Wood Pulp
immersiveintelligence:material:27, Artificial Leather
immersiveintelligence:material:28, Natural Rubber
immersiveintelligence:material:29, Rubber Strap
immersiveintelligence:material:30, Rubber Tire
immersiveintelligence:material:31, Vulcanization Compound
immersiveintelligence:material:33, Cryptographic Circuit Board
immersiveintelligence:material:34, Iron Gun Barrel
immersiveintelligence:material:35, High-Precision Gun Barrel
immersiveintelligence:material:36, Wooden Stock
immersiveintelligence:material:37, Wooden Gun Casing
immersiveintelligence:material:38, Bolt-Action Mechanism
immersiveintelligence:material:39, Automatic Firing Mechanism
immersiveintelligence:material:40, Sandbag
immersiveintelligence:material:41, Antenna
immersiveintelligence:material:42, High-Frequency Antenna
immersiveintelligence:material:43, Camera
immersiveintelligence:material:44, Improved Camera
immersiveintelligence:material:45, Targeting Device
immersiveintelligence:material:46, High-Precision Targeting Device
immersiveintelligence:material:47, Lens
immersiveintelligence:material:48, Infrared Lens
immersiveintelligence:material_ingot:0, Advanced Electronic Alloy Ingot
immersiveintelligence:material_ingot:1, Brass Ingot
immersiveintelligence:material_ingot:2, Platinum Ingot
immersiveintelligence:material_ingot:3, Tungsten Ingot
immersiveintelligence:material_ingot:4, Zinc Ingot
immersiveintelligence:material_ingot:5, Magnet
immersiveintelligence:material_ingot:6, Silicon Ingot
immersiveintelligence:material_ingot:7, Duraluminium Ingot
immersiveintelligence:material_plate:0, Advanced Electronic Alloy Plate
immersiveintelligence:material_plate:1, Brass Plate
immersiveintelligence:material_plate:2, Platinum Plate
immersiveintelligence:material_plate:3, Tungsten Plate
immersiveintelligence:material_plate:4, Zinc Plate
immersiveintelligence:material_plate:5, Silicon Wafer
immersiveintelligence:material_plate:6, Natural Rubber Sheet
immersiveintelligence:material_plate:7, Duraluminium Plate
immersiveintelligence:material_rod:0, Brass Rod
immersiveintelligence:material_rod:1, Tungsten Rod
immersiveintelligence:material_rod:2, Zinc Rod
immersiveintelligence:material_rod:3, Platinum Rod
immersiveintelligence:material_rod:4, Duraluminium Rod
immersiveintelligence:material_dust:0, Advanced Electronic Alloy Grit
immersiveintelligence:material_dust:1, Brass Grit
immersiveintelligence:material_dust:2, Platinum Grit
immersiveintelligence:material_dust:3, Tungsten Grit
immersiveintelligence:material_dust:4, Zinc Grit
immersiveintelligence:material_dust:5, Silicon Dust
immersiveintelligence:material_dust:6, Fluorite Dust
immersiveintelligence:material_dust:7, Quartz Dust
immersiveintelligence:material_dust:8, Dirty Quartz Dust
immersiveintelligence:material_dust:9, Phosphorus Dust
immersiveintelligence:material_dust:10, Duraluminium Grit
immersiveintelligence:material_nugget:0, Advanced Electronic Alloy Nugget
immersiveintelligence:material_nugget:1, Brass Nugget
immersiveintelligence:material_nugget:2, Platinum Nugget
immersiveintelligence:material_nugget:3, Tungsten Nugget
immersiveintelligence:material_nugget:4, Zinc Nugget
immersiveintelligence:material_nugget:5, Silicon Piece
immersiveintelligence:material_nugget:6, Duraluminium Nugget
immersiveintelligence:material_wire:0, Tungsten Wire
immersiveintelligence:material_wire:1, Brass Wire
immersiveintelligence:material_spring:0, Brass Spring
immersiveintelligence:material_spring:1, Iron Spring
immersiveintelligence:material_spring:2, Steel Spring
immersiveintelligence:material_gem:0, Nether Fluorite
immersiveintelligence:material_gem:1, Nether Phosphorus
immersiveintelligence:material_boule:0, Silicon Boule
immersiveintelligence:press_mold:0, Metal Press Mold: Heavy Artillery Shell Casing
immersiveintelligence:press_mold:1, Metal Press Mold: Light Artillery Shell Casing
immersiveintelligence:press_mold:2, Metal Press Mold: Mortar Shell Casing
immersiveintelligence:press_mold:3, Metal Press Mold: Autocannon Shell Casing
immersiveintelligence:press_mold:4, Metal Press Mold: Long Bullet Casing
immersiveintelligence:press_mold:5, Metal Press Mold: Intermediate Bullet Casing
immersiveintelligence:press_mold:6, Metal Press Mold: Short Bullet Casing
immersiveintelligence:press_mold:7, Metal Press Mold: Naval Mine Casing
immersiveintelligence:press_mold:8, Metal Press Mold: Tripmine Casing
immersiveintelligence:press_mold:9, Metal Press Mold: Landmine Casing
immersiveintelligence:press_mold:10, Metal Press Mold: Medium Artillery Shell Casing
immersiveintelligence:press_mold:11, Metal Press Mold: Light Gun Shell Casing
immersiveintelligence:press_mold:12, Metal Press Mold: Shotgun Shell Casing
immersiveintelligence:vulcanizer_mold:0, Vulcanizer Mold: Belt
immersiveintelligence:vulcanizer_mold:1, Vulcanizer Mold: Tire
immersiveintelligence:circuit_functional:0, Arithmetic Circuit
immersiveintelligence:circuit_functional:1, Advanced Arithmetic Circuit
immersiveintelligence:circuit_functional:2, Logic Circuit
immersiveintelligence:circuit_functional:3, Comparator Circuit
immersiveintelligence:circuit_functional:4, Advanced Logic Circuit
immersiveintelligence:circuit_functional:5, Text Processor Circuit
immersiveintelligence:circuit_functional:6, ItemStack Operations Circuit
immersiveintelligence:circuit_functional:7, Array Operations Circuit
immersiveintelligence:circuit_functional:8, Entity Operations Circuit
immersiveintelligence:circuit_functional:9, Document Circuit
immersiveintelligence:circuit_functional:10, Type Conversion Circuit
immersiveintelligence:circuit_functional:11, Fluidstack Operations Circuit
immersiveintelligence:circuit_functional:12, Map Operations Circuit
immersiveintelligence:circuit_functional:13, Vector Arithmetic Circuit
immersiveintelligence:circuit_functional:14, Cryptographer Circuit
immersiveintelligence:motor_belt:0, Cloth Belt
immersiveintelligence:motor_belt:1, Steel Track
immersiveintelligence:motor_belt:2, Rubber Belt
immersiveintelligence:motor_gear:0, Copper Gear
immersiveintelligence:motor_gear:1, Brass Gear
immersiveintelligence:motor_gear:2, Iron Gear
immersiveintelligence:motor_gear:3, Steel Gear
immersiveintelligence:motor_gear:4, Tungsten Gear
immersiveintelligence:ammo_casing:0, Heavy Artillery Shell Casing
immersiveintelligence:ammo_casing:1, Mortar Shell Casing
immersiveintelligence:ammo_casing:2, Light Artillery Shell Casing
immersiveintelligence:ammo_casing:3, Autocannon Shell Casing
immersiveintelligence:ammo_casing:4, Long Bullet Casing
immersiveintelligence:ammo_casing:5, Intermediate Bullet Casing
immersiveintelligence:ammo_casing:6, Short Bullet Casing
immersiveintelligence:ammo_casing:7, Naval Mine Casing
immersiveintelligence:ammo_casing:8, Tripmine Casing
immersiveintelligence:ammo_casing:9, Landmine Casing
immersiveintelligence:ammo_casing:10, Radio-Equipped Satchel
immersiveintelligence:ammo_casing:11, Medium Artillery Shell Casing
immersiveintelligence:ammo_casing:12, Light Gun Shell Casing
immersiveintelligence:ammo_casing:13, Rocket Casing
immersiveintelligence:ammo_casing:14, Heavy Rocket Casing
immersiveintelligence:ammo_casing:15, Wire Guided Missile Casing
immersiveintelligence:bullet_magazine:0, Machinegun Magazine
immersiveintelligence:bullet_magazine:1, Submachinegun Magazine
immersiveintelligence:bullet_magazine:2, Rifle Magazine
immersiveintelligence:bullet_magazine:3, Submachinegun Drum Magazine
immersiveintelligence:bullet_magazine:4, Assault Rifle Magazine
immersiveintelligence:bullet_magazine:5, Autocannon Magazine
immersiveintelligence:bullet_magazine:6, CPDS Drum Magazine
immersiveintelligence:casing_pouch, Spent Casings Pouch
immersiveintelligence:skycrate_mount:0, Skycrate Mount
immersiveintelligence:skycrate_mount:1, Electric Skycrate Mount
immersiveintelligence:lighter, Engineer's Lighter
immersiveintelligence:electric_hammer, Engineer's Electric Hammer
immersiveintelligence:electric_wrench, Engineer's Electric Wrench
immersiveintelligence:electric_wirecutter, Engineer's Electric Wire Cutter
immersiveintelligence:wrench, Engineer's Wrench
immersiveintelligence:trench_shovel, Trench Shovel
immersiveintelligence:tripod_periscope, Tripod Periscope
immersiveintelligence:mine_detector, Mine Detector
immersiveintelligence:drillhead:0, Tungsten Drill Head
immersiveintelligence:drillhead:1, Diamond-Tipped Iron Drill Head
immersiveintelligence:drillhead:2, Diamond-Tipped Steel Drill Head
immersiveintelligence:drillhead:3, Diamond-Tipped Tungsten Drill Head
immersiveintelligence:tachometer, Engineer's Tachometer
immersiveintelligence:data_wire, Data Cable Coil
immersiveintelligence:small_wirecoil:0, Small Redstone Cable Coil
immersiveintelligence:small_wirecoil:1, Small Data Cable Coil
immersiveintelligence:trip_wire, Tripwire Coil
immersiveintelligence:minecart:0, Minecart with Wooden Crate
immersiveintelligence:minecart:1, Minecart with Reinforced Crate
immersiveintelligence:minecart:2, Minecart with Steel Crate
immersiveintelligence:minecart:3, Minecart with Wooden Barrel
immersiveintelligence:minecart:4, Minecart with Metal Barrel
immersiveintelligence:minecart:5, Minecart with LV Capacitor
immersiveintelligence:minecart:6, Minecart with MV Capacitor
immersiveintelligence:minecart:7, Minecart with HV Capacitor
immersiveintelligence:minecart:8, Minecart with Creative Capacitor
immersiveintelligence:minecart:9, Minecart with Creative Storage Crate
immersiveintelligence:minecart:10, Minecart with Creative Barrel
immersiveintelligence:minecart:11, Minecart with Steel Barrel
immersiveintelligence:minecart:12, Minecart with Open Metal Barrel
immersiveintelligence:radio_configurator:0, Basic Radio Tuner
immersiveintelligence:radio_configurator:1, Advanced Radio Tuner
immersiveintelligence:measuring_cup, Engineer's Measuring Cup
immersiveintelligence:precission_tool:0, Precision Buzzsaw
immersiveintelligence:precission_tool:1, Precision Drill
immersiveintelligence:precission_tool:2, Precision Inserter
immersiveintelligence:precission_tool:3, Precision Solderer
immersiveintelligence:precission_tool:4, Precision Welder
immersiveintelligence:precission_tool:5, Precision Hammer
immersiveintelligence:assembly_scheme, Assembly Scheme
immersiveintelligence:sawblade:0, Iron Saw Blade
immersiveintelligence:sawblade:1, Steel Saw Blade
immersiveintelligence:sawblade:2, Tungsten Saw Blade
immersiveintelligence:binoculars:0, Binoculars
immersiveintelligence:binoculars:1, Infrared Binoculars
